Year,Location,Rainfall (mm),Avg_Temperature (°C),Humidity (%),Soil_Moisture (%),Soil_pH,Organic_Carbon (%),Fertilizer (kg/ha),Planting_Date,Prev_Yield (tons/ha),Market_Price (KES/ton),Days_to_Harvest,Labour_Cost (KES/ha),Storage_Loss (%),Yield (tons/ha)
2018,Kitale,926.5992925091451,19.407371146670826,77.69781924966188,22.304491596659194,7.43476418359251,1.863149767198405,166.0467773683847,60,2.8288060486568263,4318.381440138678,120,727.4527572229154,24.87026103898236,4.09478399464335
2016,Cherangani Hills,485.46640194345775,22.428348109575047,81.19044221116488,14.362484502778447,5.950272367006034,0.6007842683863708,174.49349326193348,64,1.8577485011076158,4034.749629368991,148,605.0056599203316,20.395234199065236,2.0105034463815015
2013,Eldoret,697.1067021825452,20.815937694294878,59.56143772599225,30.687918709831994,5.161181361665878,0.8480505584092262,152.7451154579308,64,3.2279643671690406,3578.8030547751723,142,665.9461072654314,16.705755112586647,3.7228247389145905
2015,Bomet,358.5007100539996,23.56868886410109,60.27875415597083,13.887465037897682,7.46992805305338,1.7830477227556525,121.02433029749359,61,3.263424380901327,4731.27765096761,102,824.8472884101127,28.382400236449875,1.739448244168076
2014,Nyahururu,1042.777562180684,15.657482359027135,62.28482779488243,15.720057430635197,6.559516648563841,2.9629464104601784,82.42228925629823,74,3.4270543863909793,4826.033565918289,108,834.5842714943766,22.055686641785492,3.395465930455848
2017,Eldoret,413.3465769427505,21.41290281110647,73.92073459346547,34.53097935542817,7.366126145401923,2.691519338654647,177.06723009538402,60,3.8885731802818833,4789.055488144368,125,932.3376918117996,29.24911985808458,4.259478751712319
2010,Eldoret,1112.7877563443787,18.84790412687157,56.87264713205108,29.80351288375462,5.259567715027798,1.3505228034329186,101.25037100666253,80,2.425339452374541,3793.4087889876455,111,879.4456157594084,24.34616926978763,4.268109883863476
2010,Mau Escarpment,1077.8075420354014,19.24040579661282,54.1697279553911,28.92973462640927,5.855084599676144,1.8575106355703186,103.44378307924238,96,1.5086956322935112,3558.1893535825984,133,628.2259379608256,23.54815113158105,3.817661059263577
2022,Kerio Valley,718.1244879953215,27.4919266102548,77.15456356342054,22.54608353028172,5.334841747181811,1.8817555556353418,187.4017320780567,66,4.344956589415014,2806.916130576183,119,1086.9057813972242,24.677533716812608,3.282572114511642
2020,Kerio Valley,969.9313838735916,17.375032565247977,81.1639175917268,21.888415547181133,7.088775386455149,2.213401531905458,196.33958833968694,70,4.382378429423484,2486.211058128201,93,1018.8591745878448,30.0,4.938170729138345
2015,Lake Bogoria,857.500566436338,19.046188283521758,70.03717617666021,30.707878275562035,7.20085685357329,2.2194551030978467,184.71964345767563,85,4.690676184168137,3671.2835327767834,102,1146.680516755046,30.0,5.697325123525722
2019,Kapsabet,1022.7680781039704,21.628603484501333,64.55330841073541,32.20016615827137,6.2532792496875516,2.4744812209649343,199.73520853416215,101,4.8916282394487425,2445.4901704979475,109,917.3177759426319,26.746762562337032,5.595476862043175
2021,Lake Nakuru,688.6245907073209,26.219350325945108,67.28170854105906,25.306396070929317,5.466515544155076,0.562427562099206,180.3363265852216,61,2.0571000499728602,2516.346990694178,128,848.4162200601555,26.440001261129968,3.0646622864025974
2011,Nakuru,1007.227635819915,20.416711081682816,65.53631335487808,39.078077330455784,5.317797422599272,2.8592004765936143,155.65362764301227,89,2.7385508523761315,3070.2289912906426,95,743.4692693765302,17.77361265150749,5.997081750593862
2014,Lake Nakuru,716.2111353586331,24.670248651546224,88.39939632950701,38.67098676756616,6.470410275200517,0.6751551149731165,94.07290993572093,119,4.479757319402994,2560.2411258208963,133,918.0194694874496,30.0,3.8670589183310047
2010,Naivasha,1146.8692090585146,26.13286327679243,80.72359620876561,22.37288470038276,6.265940811463251,1.6904002786923498,192.94355733498142,73,4.768997865327728,3505.1844241429626,101,1001.4126951056963,28.557262638238257,4.192281419881832
2016,Kapsabet,737.7348907426328,19.030212625684037,58.32348859400441,34.618667628494606,6.736972755919169,2.798948190897607,181.49402474206306,115,1.5508533653420042,3991.248456943469,105,618.1494849768806,18.44592749452027,4.121448263967881
2010,Lake Elementaita,716.3573447403567,20.10575238600323,65.3675660821592,26.29803524795246,5.763018156549978,1.7191720730776994,86.11201886234798,112,2.856368915051136,4093.7017292631235,134,875.2272992127648,19.504687955595887,3.260243057112906
2013,Tugen Hills,1006.5646754071614,19.635230907948632,71.7604916545244,25.352676626715237,6.0059199875609055,0.6590920855827921,123.37437098627404,64,1.8968506282995978,3598.334030508147,106,800.4593680469576,30.0,3.4741196673531216
2018,Lake Naivasha,1039.4199225847542,25.827125512032975,74.51943448254754,11.648921841359556,5.053402684627893,1.073100049529848,60.50834909383252,90,4.259603930849557,3565.397125447691,97,1012.8485575597945,20.37323375493228,2.776677086615147
2010,Mau Escarpment,799.0402028890537,15.576509205396816,68.72735584115068,27.219241314049306,6.525357612688822,1.9466668884210567,192.99632949008256,107,4.11495642287459,3424.433386248428,122,950.4467760353973,23.62138928194363,5.726887748856731
2013,Nakuru,461.8180321455678,19.00947415477284,82.40506540047836,37.01733791689494,6.057858803366194,0.7196540447474227,135.9152491582184,91,4.140059469611978,2735.795642294065,133,1069.872735046313,30.0,4.0552246017323705
2015,Lake Nakuru,720.9824078618216,23.832311248736687,80.70424077832926,33.40401547585276,7.29941158453362,1.5591948275432412,86.78008188922482,116,2.865823090334285,3962.7284949919117,146,877.7538884808006,28.47154173083184,3.8677932530610044
2015,Nakuru,1171.2652526187105,22.350765494349453,70.20631674512667,33.58951434097786,6.604465744262012,1.3227331654785122,93.85989704358136,93,2.9218664833574683,3971.087567382535,141,816.4186195890206,28.144345506680875,4.317084000544244
2021,Lake Elementaita,977.6875737352666,20.671761670818025,84.17717547126921,14.797871157290176,5.9967362286242345,2.538019069560599,197.09845589447895,69,2.41652634283344,2767.4150271215117,128,757.6402407810596,30.0,3.659549941662869
2022,Nyahururu,1030.046343491219,22.019326953877997,80.04358121769543,20.753483414006908,5.658972952183376,0.7753298458386231,142.34214377062966,90,2.7631273823265587,4101.707068158817,142,725.3893126678395,30.0,3.301689837872952
2017,Kapsabet,329.5429489373161,17.568599615768136,81.14327394882574,16.996147499507074,7.263212356519097,2.206996125396966,113.10246861596056,86,4.94078539805975,4574.015993708166,101,933.5047470234481,29.666309132633327,2.3329768666656383
2010,Eldoret,721.0735163707438,20.599316080904135,88.25603117733667,19.477458473669078,5.040662685293608,1.5164726771897727,124.97681926783072,77,1.6629906643685413,3784.128198907125,115,652.8893167422489,29.24515716736953,3.1493174482777317
2016,Nyahururu,881.9590202917998,21.522138794292538,60.658677648368105,27.386180304811763,5.817281168130981,1.9693767011808214,64.7825108566015,64,2.634026512299639,2352.6188640465803,108,684.7924693948561,16.03015351085894,3.487575863590142
2010,Naivasha,1047.0294152652673,26.71545858540982,60.70592649467397,20.943514401107436,7.358763959470087,1.013829429801362,61.2534140109314,76,4.264730364058597,2981.782126298423,102,843.128454115244,22.89089140838709,3.1860095685413294
2022,Lake Naivasha,344.34628822449434,18.39085711645169,85.5580902276256,26.82093452392798,6.635082517453935,2.024259211904064,138.90616149505775,70,2.8382109367014543,2278.363826470418,145,721.2891805768519,28.79384683636305,2.971029801264654
2023,Cherangani Hills,1067.194997077686,26.281770528144122,80.88905493542718,23.15503744823731,6.331797678208248,2.184944318540282,126.80060546604747,64,4.824945459347802,2906.0932849463925,99,1116.6370054490048,30.0,4.9553679467751985
2016,Lake Nakuru,793.5608430677205,23.375138210737767,87.0618216574251,18.598466753491827,5.508836794801068,0.6755789116526946,103.87297869551617,112,2.6625044817844192,2635.8327329368185,123,732.0604725681536,30.0,2.3543189208405497
2012,Kabarnet,477.58257351845396,15.264430803878813,52.52520641297812,12.86210302615476,7.083436935635968,2.5608606689573423,134.9170928767047,115,4.474154213166928,3663.8866000233793,120,1077.8175164470476,25.95556294270994,2.032809726010323
2020,Tugen Hills,585.5296948047301,24.420207379692116,75.11028309046387,36.75515372034348,5.51049765648194,2.6531352822206036,60.90139241557584,97,4.352831980773522,3270.633467435243,116,911.6680757480327,25.3319750529706,2.2358818001675513
2017,Lake Nakuru,553.7365965764047,15.462174408137717,55.7851335249379,10.34120098013946,5.620633828803125,0.6588851392069868,191.59867571473194,118,1.5322266916040168,4168.052248011558,147,721.3282614128026,18.937898377300424,3.0333551254128692
2012,Lake Nakuru,777.7731308596283,27.96595464857957,70.1558879317033,10.049574644259135,5.479627857179638,2.0079687202432144,94.05675316763327,113,2.9104618293042073,3089.1269600983173,92,756.7414099220549,28.1612388319899,1.5
2023,Lake Baringo,346.51711192001864,26.344276939985573,56.22987727413777,34.80393219290638,5.395373651423805,1.9850287424305675,60.76681860079983,107,2.4822306319299297,2464.161950805594,133,812.4213570917092,22.406516902000483,2.6796617592143717
2023,Kitale,442.6825426499312,18.865468718020594,55.12314035939517,39.904328209773695,7.383281239947007,0.5311460296711084,75.42564088611562,96,3.1786299231824593,2708.074747055576,94,1085.6217984504449,23.436181901746817,3.3946242976048056
2022,Lake Naivasha,1031.423739038204,18.346345992557172,50.486733815281326,31.813084831409686,6.505078990353271,1.3558660348898783,64.32108717237753,80,3.11969872788598,3637.3495676496523,94,775.522375540318,19.486979954579656,3.3109290239858247
2010,Kitale,419.34359167212995,19.958734067372916,75.20955249531617,10.458215141886543,6.594592830025235,2.922314456784369,76.79067565395218,83,4.669353245805031,3349.5645062743806,126,972.150915758791,27.69317782577394,1.5
2022,Nyahururu,510.0566425123143,19.630170549087758,64.36090466760345,16.8007068000554,7.385813664196959,1.8886268806718574,112.51310822399178,89,2.1425347182365497,2127.8258245359066,96,632.5814685302147,22.826118335643223,3.2341884314184175
2022,Mau Escarpment,708.0335450437416,19.840391639009955,54.20753139515887,39.15468100785884,5.576437637813907,2.8330295068537628,160.70763409032813,75,2.1376689278162075,2629.8365011184733,129,854.9652032904514,21.92670601436496,5.235574605680206
2023,Eldoret,765.4087993019974,19.137595099553245,62.9135111092524,34.25812756521505,5.01479384649423,2.18911158969346,90.85225211825596,108,1.8782335891252524,2890.2094594375903,145,858.7292490311956,30.0,3.6327199780154724
2017,Mau Escarpment,987.2494316527427,23.074734289028306,56.757763658063396,27.00399531414133,6.497209123925728,0.5709762955581911,115.38899329124658,100,4.085279165055702,4176.078630251321,148,856.9881524301735,19.48151229802611,4.757952301464405
2012,Kerio Valley,702.599183999569,17.135427628368113,87.66779326006638,17.10582128321077,6.269612133060397,0.6942829951209801,189.31359318323544,81,4.712511129882198,4191.280857594191,140,989.284937782831,28.26992984926951,2.9830654984755904
2011,Eldoret,1010.8781589319849,25.99775680179817,62.800195430453925,10.43110617780247,6.194125943495735,2.3054473884185573,94.37326089889632,116,2.789763714000645,4093.9628395850013,145,869.3820004906925,25.437930387234783,2.80598319752745
2010,Bomet,856.5116763409117,25.561232292407098,63.35814093157559,10.62584417912227,5.154700528115498,1.8864194759225485,169.20796298970646,61,1.7163787378911963,4455.384395226295,137,703.7719776082483,23.080907754856085,1.7583304006351206
2023,Kericho,401.7897654814402,21.194281702118516,83.59432013598342,28.3594259059068,6.136087166436961,0.8178791614996892,73.67253087235497,78,2.04607527572436,4621.639162771213,131,644.5941078851229,30.0,2.569806985873328
2012,Nyahururu,440.6982945535547,26.08548954862112,75.91023045144017,10.654956290572693,5.718898912726747,2.035156695884041,76.74826193858715,108,1.8583447391409496,2213.324694739038,102,634.1746366559462,30.0,1.5
2011,Nyahururu,693.3303529047937,18.212885910393812,78.40686429612006,39.808904257761185,5.686411693060783,2.5257184014204905,118.42293102143985,96,3.5731901286737004,3479.1719102238603,123,774.1425408888247,30.0,5.652670120908882
2011,Kabarnet,657.2004537801356,15.22835092415157,75.44007215955843,15.501515004812143,5.555953950447732,2.38245607533153,85.11533756995794,61,2.4880423993405407,2446.877853516604,125,876.6656249316412,30.0,2.112582588855034
2015,Nakuru,969.1898426735652,23.0497030253877,87.84785135794262,31.32122085607832,5.8313208993864265,1.1154061500801675,185.45421106913903,70,4.641066730899468,3062.1803919427684,123,1059.6215310479433,28.072265753897053,4.15216959181734
2021,Lake Baringo,822.6634258176167,20.9528222905413,58.28003326232181,14.651791642372402,5.8828326878585315,1.1454874166401097,57.61284366852167,92,2.0679895500485133,3989.591156336641,142,911.9695034366307,23.047066806462944,2.389585058492792
2010,Iten,649.3197729020244,22.37313910184632,89.56156967023182,26.202802632931437,5.771939440904994,2.9195945127552845,139.59088492157593,68,4.755545990746043,3804.9761676907347,92,903.0823429238966,30.0,3.348903137955295
2011,Nyahururu,453.68425510534706,26.69141231723924,83.23824710226053,12.418338653986527,7.446881789298772,2.7185120053817906,140.63440942242798,118,2.6645859190791907,2385.6788509225094,99,845.5841517884327,29.994354896838615,2.95899784919452
2023,Lake Elementaita,504.15339209294564,27.609032456357262,73.55890355505369,33.0033527359973,7.331827713773718,1.29584328607718,59.903889127917154,84,4.535570178970756,4271.244757218013,147,1002.1680316978881,22.582934186405115,3.027999776704643
2015,Narok,817.950916622153,23.24789081682284,76.49486497584996,27.54763284174489,6.436275248812155,2.560136224172521,159.8846322306337,65,4.821485608771062,4361.0502648612855,132,1046.3674174292996,30.0,3.99677905837874
2012,Kerio Valley,681.0949244098133,24.9327226680817,75.95303506002456,12.585000802042451,7.452637096025775,0.9043463243313636,120.3346316768294,70,4.952272543990239,2417.5516350347025,124,1085.3550696360103,26.913173628893095,2.458304146075369
2013,Lake Baringo,763.4347579746048,16.089509635333137,52.33584896236616,35.457585676000164,7.477995025797975,0.9921027533164111,158.46100602422126,86,4.312576790965798,3846.9771655643262,126,1286.810100961193,22.211769937327684,4.61099409063921
2010,Bomet,453.6096917720103,17.089302603589573,58.720659941277546,26.41055844330106,5.8898492750432565,0.9529901346133633,174.03874789026048,67,1.8559028957983226,4835.687913824007,141,1029.330299018045,25.52756856195583,3.7044646546546316
2017,Tugen Hills,896.6156271101092,24.531662464388695,88.45883538098997,37.64776930039954,6.112968864349361,0.7193019375337879,98.43490279860407,104,1.6938255398916702,2281.8225368687836,95,748.6357422530351,30.0,3.8626082497334475
2022,Lake Nakuru,1067.2848667703702,20.607750933044024,71.37457715437517,37.498701210343384,7.397654442461664,2.6366952904033885,122.67288244032315,90,4.089051585188253,2493.820313594653,110,1107.892051026144,27.43334892816098,4.659165286235182
2016,Iten,532.1455561082105,20.797548515257276,65.13414413047649,37.61523368459747,6.521565498246717,1.9470172455114383,89.1141169652017,86,4.639638956300528,4296.5736840278205,147,913.6369419810271,14.459746720522784,3.3626269556735258
2016,Kerio Valley,742.3628032486439,19.011899861260677,80.481538535563,12.333556006014039,5.532322707093181,1.1473902312348465,80.22701952835025,103,2.081199221063768,3010.777100735171,134,741.0987230901608,30.0,2.296838220201182
2012,Eldoret,1177.9745961188116,22.895632985210668,70.98075770623238,13.628732852635704,6.723451670841251,2.621637581818985,50.08921370639861,100,4.793736058711715,4866.71482090427,94,941.3046713557763,27.70103112612642,2.2322000447996384
2019,Eldoret,599.9175664956549,17.407145590410636,50.5265108572759,39.631174291485934,5.514365455115219,2.5066168984820507,194.5447268119756,106,3.635797266534677,3873.089126945456,92,932.9578489235909,11.816846618948981,5.480564942668799
2019,Lake Naivasha,835.541710431385,23.14991163108064,79.44950386860472,24.62802464196118,5.848394359179615,0.752378795319389,116.13927039944724,64,1.9340325787881203,3449.600962832506,109,772.6493685221161,30.0,2.907543920023783
2012,Kabarnet,381.17613018021996,17.259385142758116,79.28870240211445,17.14642158487443,5.568900407738379,2.1103484343374297,51.9604659588311,74,2.08461783276491,3012.990536699527,119,969.226971173121,15.54807418287262,1.5
2023,Iten,845.4135022314989,15.829738451226277,56.60594848439898,33.08993465495974,5.612450539834605,2.3045840038144263,51.34078663520722,61,1.7308441799076644,2717.3742104401153,101,605.3651178815054,24.879360987267514,3.988848947121829
2011,Lake Naivasha,380.6685959741561,19.29464995308779,88.26640353696854,17.92855663637446,5.011638953916956,2.28956834246491,93.25288528267926,74,2.0012534984609727,3950.062407053906,124,863.5739974733737,23.825084387279908,2.1784485205688755
2021,Iten,1163.3118917914398,18.00482444612802,58.95632526164457,31.81647064055927,7.20177208049863,2.307856769634844,52.09065180651776,90,4.062433780840351,3776.0868867810436,121,902.4027275776945,28.030626096691584,4.6239363486965575
2010,Nyahururu,944.0963868650803,26.55689130123232,68.30997469528796,35.11857333549283,5.7399762381894845,0.9236444641225934,106.17719264878224,79,2.2656822197850293,3073.7384626964204,108,703.671504963168,28.31549467844299,3.5529542763800577
2016,Eldoret,1009.3438093221358,15.714394900292145,54.58943845043659,33.52790131885842,5.215935948806986,1.2877161356719233,59.44077521584218,62,3.4657895087808637,4753.330239030358,104,848.861644798079,28.750972411265813,3.4264160634516836
2016,Kerio Valley,933.6939246944731,17.295978003463595,74.13129277802354,18.221434245938063,5.2174685142027215,2.6104462712611562,55.88773867254646,101,4.023784467194748,4285.411685872168,99,1142.5300956539115,29.83078023606645,3.419371074624181
2021,Bomet,830.7561324688191,22.133354872579645,65.0180448022885,22.048557222377113,6.39004569115238,2.745979375568874,150.4072091111825,98,4.633471930218472,2780.202130610739,146,808.0768738218673,26.276256273077156,2.843713173498187
2011,Kapsabet,704.9215029769548,21.25387348101716,64.12693848838822,22.39753009699829,7.482301376334843,1.1979722164121758,186.0261934164327,69,3.5647440406838196,4830.097917223922,115,930.4469223100987,22.59972630047308,4.020538555293584
2016,Eldoret,1072.536041784956,15.59607623887112,83.0790750888379,24.738187543134153,5.362556168175479,0.5575487904443811,111.4079874953419,85,3.4940108765450866,4266.617274399889,95,997.4252207429452,21.247731056671626,2.809021143779848
2022,Nakuru,1161.1521007887568,15.094281564196878,50.38246851401913,15.02118554620408,5.249054452374149,2.6494173679152704,175.5155645413899,69,4.694880657572108,4691.3207816953145,137,901.5225913652649,30.0,4.249854786047171
2017,Cherangani Hills,749.1325556136732,27.844883245494948,81.9178708356969,23.57410151243027,6.0957597010052265,1.4427295945627066,54.38981917036207,99,2.532167085949744,2408.6598937491535,136,847.7860165898702,27.15502889607912,2.457958632347072
2010,Naivasha,1138.3815442397358,23.564851104664896,72.85794262992314,25.32348971546439,6.408328134601988,1.323658889899841,166.65350839552735,72,2.2129555695411467,2098.9902836890324,115,678.9589347483773,28.54526695874041,4.493250627523113
2018,Eldoret,824.9996189896658,19.75027970172024,89.44394053920797,25.951269897431573,5.735950897194851,1.3674991992215642,59.419998848433636,80,4.55478587794306,3478.7547971287195,91,1185.095440607413,27.71678438688696,3.5198467690269952
2016,Lake Bogoria,784.54576820679,21.115619219622136,73.57772882416995,34.59701289953375,5.756305231284666,1.5392410599191038,175.76591347960274,93,1.760830362474743,3344.458606998321,138,585.944120322021,21.708418786358564,5.119749786383308
2012,Eldoret,709.0344596598211,18.46515156590573,52.21516536591832,25.520034954384855,6.061191254622374,1.4456665541373028,182.3549517308096,103,2.1638874058065527,4609.411863745278,137,817.2271027615282,20.962207023737154,4.186622043454566
2017,Lake Elementaita,488.35898537710784,19.483359188011725,52.025813057749055,16.923517675410256,5.785364037876515,1.916077247833901,167.89607635734714,91,2.939385667829817,2516.4363028446855,121,788.628610162003,22.688486136381393,3.1932215976355875
2016,Lake Naivasha,303.3476947362533,23.43757807448678,85.32611945487328,29.893862147325613,7.288328958921292,0.6973506962454754,173.11235366169336,68,2.7643770278415025,2070.7466530519546,92,790.8095255769682,30.0,3.913666271429676
2020,Narok,517.3556041704551,26.47655338527582,83.64856582044212,33.91942432259876,5.104886428226572,2.928850485771288,134.22268494984783,89,3.971322022367557,3587.743391787957,108,905.323542808089,30.0,4.310357092602506
2022,Bomet,758.7508544432087,17.393690300055404,63.835603023280925,19.581149993147854,5.5864253996756865,2.841127586180403,89.7327413873978,60,1.821324214037671,2532.6983221839528,125,818.1429946513616,25.556528916776188,3.175545017819821
2017,Kapsabet,641.9639570337772,25.924699570009146,74.72129936724549,29.359177870528157,7.021381990568553,2.836016616538748,146.48465039914498,112,3.17005236019437,2148.5269552549416,109,883.1648683113802,27.116202586032955,3.1505839212917963
2015,Nyahururu,703.6367052023704,16.580236183737497,69.58365428222402,14.408139878380378,7.084895311662391,2.698194060204784,115.93124736145421,71,4.329942254564032,2066.619366215473,119,821.9871963625723,27.598483070095277,2.5249972579761746
2018,Lake Bogoria,1182.5833976076447,17.794898906649085,88.68656220544209,20.257789137341923,5.278887697410503,2.1508157554543246,50.8004841378569,103,3.8917023800942907,2427.3009665972986,126,970.232289498563,30.0,3.243785853273751
2014,Lake Bogoria,615.2451336023948,15.483278744645398,87.99843603507566,37.276717886489024,7.434408625031791,1.052771406871081,121.52385596522525,94,3.7107717184096813,3127.569753066351,134,938.4215796014523,30.0,4.021606571021969
2012,Narok,706.9646454240972,16.830554207208994,89.35356034163098,37.339244894877126,6.733387124747772,0.6237087178659307,147.67818868258183,83,2.3377595282905066,4651.9049848577415,109,873.5644415720122,27.82706519859239,4.078277151718986
2012,Tugen Hills,420.1639962175376,26.924940891032655,84.65795122537057,27.259737362291908,5.681482639958989,0.7483026619544165,52.082548953698115,99,2.877714533078777,4281.723832061492,149,863.8663490314593,27.62747149764931,2.685247738852531
2010,Lake Bogoria,343.1619591932889,20.97270370603892,86.38206363100406,31.0705438259532,6.1400946620361365,1.3099812511640139,143.20405041622365,104,2.1325322522502628,3590.504712255556,123,605.781177480438,30.0,3.543968845914247
2021,Eldoret,997.8685631332452,16.009656203118595,58.69115115068546,35.620462456178245,5.742846548919918,1.7597075637394637,147.87978593252845,119,3.2812376883653793,3291.034296133498,148,996.6022633583913,24.225175740717116,4.724876395418717
2017,Lake Naivasha,813.6148575647808,27.476448894506497,83.24027155959098,38.7565955593788,5.375055624636048,2.983132677961985,73.71613673583451,119,3.5445889833204047,3367.3972291366263,133,1019.4941110498623,29.37917511706737,4.031156288266719
2011,Kericho,984.6343254395055,26.426900000862453,78.35428452817098,24.696593208693084,5.727945161872288,1.588608729486498,114.66112777347642,108,3.709134013438131,4653.933243550683,106,969.5275080174487,29.47183579125764,3.6252990021496996
2012,Naivasha,434.8765189978965,24.810872771285837,88.5114603531228,26.84727209878103,6.4502298437240455,1.811615226228442,194.64989013336987,111,4.565845091556131,4173.893392587869,131,1033.1823803293792,26.99166268877439,2.9040283143066223
2017,Lake Baringo,814.6458940644218,27.13514629531825,72.85047313770477,22.469246999434908,7.064924237088672,2.2378931179702013,182.62838416996738,119,1.716404367774731,2516.0375435136793,112,759.9820276606966,20.849923619796982,3.1669593242393095
2023,Naivasha,528.2782269072379,17.861682470864935,53.40668666842225,12.159458111692862,5.908822687223943,0.9518349261194907,111.62321342873791,69,2.859093751665517,4819.195662837426,130,931.5571201046478,20.7722493427299,1.8775847128459842
2017,Lake Bogoria,505.25563521001794,25.87280080913112,73.89595564748612,22.684104173464554,5.869753851369604,2.8320675039056393,102.47694020362333,106,3.568397523416764,4318.745161465655,98,1038.527839606025,18.735771869722946,2.44387222303685
2023,Kerio Valley,310.37341264768673,23.96988555260598,77.46323712085152,33.71882018149232,6.170001752703307,1.8225865146068356,68.6121021465284,83,3.495429945198954,2102.468223141265,116,938.8441422468494,30.0,2.0595458279266836
2020,Naivasha,417.3066512121647,26.30687024437995,58.81284114849713,34.14656493974586,6.611388999910866,1.1906408640044215,55.27836268102397,116,1.5759644268109845,3506.7710841704757,106,770.8733665217474,15.770327915063957,3.209964382315205
2013,Nakuru,578.3413003497258,25.359850354654185,65.76453534050914,36.771313437798995,6.8790406560807735,2.837772465847101,94.61941661631181,100,2.1625817569555097,3958.3453872161585,130,779.3021027309717,22.77620829061291,3.7387276055131355
2013,Lake Baringo,405.19088453184514,19.504435821298724,73.9401365620672,11.544001155279073,5.8169987619986845,2.0636265463973755,191.04250206233576,77,4.460106737962745,2182.9670095190177,135,1219.9963694397252,29.697480049712613,2.278380273370726
2014,Naivasha,1187.2725963698438,25.067180981224322,64.96422949266022,25.814637687419015,6.465881169562847,1.7092243281230262,193.79201770005008,116,3.3038713785215883,3059.180527700787,106,676.2156184635028,29.068856852222122,4.223433956685725
2015,Bomet,577.7693836715556,18.411931938803573,64.99790868954656,13.222734638112287,5.973402103202206,1.9503897749019354,171.87790108644145,67,2.9474562630750443,3944.9073851774456,138,758.0173270675114,27.70964517723214,2.192165527713079
2014,Tugen Hills,417.29155203209535,19.271698119364714,55.32346556691189,16.0222654949723,6.790999625908465,2.370755547263067,102.62372202797893,118,4.650613430545034,4448.263023013643,91,936.1190354537218,24.02287553556088,2.1023246746549757
2023,Kericho,479.1740815451619,16.40277432389869,87.62986892310664,37.00649507141819,5.411687301292552,0.8863450092323834,71.54396493231668,105,1.7623322416386376,4931.413686924707,147,931.7809048448157,30.0,3.757696767054593
2016,Kitale,828.9329055073289,27.155996007746094,80.01977537980386,24.903737752890876,5.64231216262824,2.6620760767580633,139.33002134085189,102,4.7280863392170165,2364.89135880224,148,995.0204502154412,23.739183230670314,4.438268527255321
2011,Lake Baringo,357.63917147830966,18.783043724203658,50.04973755464408,32.75634762689841,6.065151049606874,2.8987670257455322,146.9757510809272,72,1.597241602385357,3897.20716887025,104,500.0,21.582911378713362,4.762885637792394
2016,Kerio Valley,1076.1907171270414,21.768092047228873,80.6245313608866,11.931523177860425,7.2235369748034195,1.9174991293751862,113.68603538684062,75,3.4693459728712286,4678.369052981547,100,798.743014366933,30.0,2.5247769893667247
2019,Narok,1165.3497113134326,20.087326874060505,79.59179970631435,22.50479511774556,6.433314473376726,2.2056771169939955,153.74701933379606,73,3.4428188845406416,4150.753578871289,143,932.1945048361271,30.0,3.700294009655024
2016,Naivasha,522.0726786006428,27.479065567585522,50.38923840622092,30.227208419930133,7.41349029745353,2.649583702115602,162.00228284776028,68,3.736738918656659,3897.198888233545,146,907.036348732446,17.79496685944059,2.9232880258940455
2010,Kabarnet,705.0857417317734,19.35563922220027,64.78417190455059,14.0021944383464,5.258194213202709,1.4370265785412513,167.459249536217,68,1.6036919551037827,2643.265925029494,126,680.3694054569719,27.160063464113463,2.915126905423777
2016,Cherangani Hills,319.92100592654737,25.121095678494957,74.26990761302122,19.774536373170495,6.150438534127337,2.982079487205996,125.34471670362609,110,3.3568161415724553,4445.891973791671,130,903.9016082465212,29.65609233511486,1.587144797646157
2014,Lake Bogoria,876.6392022544993,26.12041001020534,68.11002607432144,11.936434150716497,6.047696325113461,2.201253423267244,168.74611663396,64,1.8976491390989465,3687.474149352603,98,832.5427949641492,30.0,2.060991093999112
2012,Kapsabet,672.5334522473299,20.662884467252557,81.11944474882029,29.540198226085312,6.500515441014921,1.5599967458949553,53.82146394041852,106,2.045926874273488,2334.2486900570143,103,843.0237949439163,30.0,2.7385279554026933
2022,Lake Bogoria,543.0526194914002,19.916233587888108,67.01833330537735,39.12673777174356,7.029911521768946,2.193344937504068,152.06065501083043,70,2.2537420572383464,4806.80522519395,97,674.9570892084633,15.605030352780613,4.2017008056031635
2012,Kericho,486.15339955494767,24.720695672124165,56.15451877815348,34.81136473428489,7.103620063957651,1.804200081283591,85.34509355757197,78,3.6461197469029116,4965.1722119197675,132,928.6619462471126,25.79231533652063,2.9586886087846413
2013,Lake Naivasha,888.6207698928844,26.867647743981045,89.05662497095315,39.23869350422697,6.675486521763771,0.779103928845913,90.578043753148,97,2.8653102935122376,3613.01739110768,101,983.9847809671626,29.70998178358836,3.43319419907053
2022,Kerio Valley,674.5953279290829,24.814112529939095,59.68159971104186,35.368143852951896,6.603840910613884,2.489663261923296,63.695255991009844,69,1.798680974040681,4329.437282218311,96,732.1664484316103,21.953157674891937,3.4799107812105885
2021,Mau Escarpment,461.6933601269208,17.952642752694253,78.70769242165329,35.65587418590936,7.372573855112019,1.9109389506323302,78.8588395389769,75,2.5115464034766815,3749.938117727016,92,725.2457728290485,22.895584377902413,3.5259069439971547
