Year,Latitude,Longitude,Rainfall (mm),Avg_Temperature (°C),Humidity (%),Soil_Moisture (%),Soil_pH,Organic_Carbon (%),Fertilizer (kg/ha),Planting_Date,Prev_Yield (tons/ha),Market_Price (KES/ton),Days_to_Harvest,Yield (tons/ha)
2012,0.4531220466458086,34.60170793766748,426.62588147467164,19.52515741927188,53.739156837065075,11.951153791635798,5.5392930736204855,0.5580065764537339,197.03089113550274,116,2.6228078195122473,4152.811326259109,132,2.603858354254718
2005,-0.20879484588317676,34.94224652577803,497.7072101952367,17.936208361088212,51.67498795892859,24.786717075045956,6.389590666731788,2.4858295595500977,118.43772935399761,117,3.301165178159465,3575.9122381970387,127,3.8485438535817496
2013,0.36908776143103106,35.0485237003178,733.7498514534486,24.345827599227743,70.16180732493845,39.78253819755854,7.2662098262405275,1.1295258761346982,179.14195146541303,94,3.8609472566822225,4953.731504028188,121,5.501391348971078
2015,-0.8932289127417337,35.595223968285616,338.2238194395702,21.3711789857867,52.38648893322419,21.6220816178279,5.180919864387692,0.9625423582344792,183.19482788508344,90,3.7668432838107915,4391.838903479499,130,3.1459463980311053
2020,0.06378182599377946,34.7890304478139,716.2805868404705,24.763916225024136,65.6995920493692,27.816437116434166,6.510976280527277,1.080561536055799,73.6807571141614,116,4.134213265959081,3403.7849487313815,92,3.418172392029508
2011,0.031717287769484015,34.7678824388,677.0467578721148,21.698840689208794,85.87112467476938,13.19910290286451,6.924508682455062,0.6493774787421178,157.29572018726822,111,1.898944730131595,3750.4294582942402,145,2.68665979930082
2014,-0.11668869626691691,36.38757777841592,1001.4026387875383,16.1242977479713,59.65932144829893,14.235414962097007,5.288505174058923,2.9799495607154194,91.6410708817105,71,3.3193530181860753,2134.45703152381,98,3.5381832427799016
2007,0.43127795053360085,36.108405814595564,619.4477680403176,24.559779446522846,78.23903100499612,36.240443594618874,5.291924226780032,2.6746728580628623,64.21084523939443,69,3.2721527527921235,4894.206020584448,92,3.7105757065685774
2022,-0.7128893277873689,34.86130980418234,1184.2938853856394,25.831980431841473,62.09461569560268,19.010338847548343,5.91531999167397,1.8026399215805684,181.20573666523802,79,4.824487974934689,3088.216249231665,140,3.6280483542460744
2017,-1.2385653528204854,35.313135615810985,462.6929273708128,26.745905936866304,51.796802209685424,19.163538200637788,5.684702933874292,2.2877579463927296,93.86495614450271,77,4.713880945540634,3984.5570834282425,125,1.6697529476853432
2011,-0.15658228151187847,35.21124399851513,831.8880164713214,22.435895288987204,72.26762325641238,21.616389880069846,5.495785397234225,1.8914884073087692,101.80485052862151,103,4.126127627643568,4000.850676809062,102,3.6284851772659468
2008,-0.04138039904558766,36.08200814813082,380.7293673074292,24.796609666993437,83.39413962147006,38.994360187135676,5.496735434028363,2.5289473611270807,98.598355477901,115,4.569201528427149,2170.8260981782455,138,3.535253525316916
2017,-0.34987885308237066,35.52042583295624,960.4775855945838,24.77657637947415,66.37873793370477,12.531714881106293,5.326672581062089,2.611912978892528,80.04431344300548,95,4.109675715955657,2797.558622827426,123,3.2514679008773824
2005,-1.0863642137332075,34.75569947398694,1195.2783192557745,17.024746877386278,74.69175305832348,34.562923076540045,6.527135032704881,1.0819760703830033,115.1755073042936,110,4.021687762830127,3968.576157944891,119,4.408952372339968
2012,-0.49108811666128926,35.977984126312485,1037.224773976469,17.13486893697442,86.00094390630903,20.246736293979595,6.720314008960218,1.6493694266256145,114.24392312036595,78,2.254982485067149,4736.472549129423,105,4.199549885102072
2018,-0.8756205268617412,35.293775956449835,800.1331866482711,15.92151157551864,81.58778050947951,35.484040779564246,6.757340567197612,2.0871193354739273,111.31274385667744,76,3.6603840118044517,4335.899104212904,122,4.2428195400864075
2020,-0.6450669436666219,35.02584849526429,736.2672216597228,19.15887725682392,57.75505597571277,39.75266948513627,6.3308849403465155,2.9461020765206873,187.44466207348688,99,4.7062177069430025,3740.4152709022665,124,5.412920315201362
2018,-0.20956284831067218,35.25099724404144,1051.5269651401622,21.15561164063384,79.33535837460023,20.460022306352435,7.382265674163916,2.2067234477404116,100.9627443043717,70,4.125503848661239,2697.453837345771,105,2.718125925055482
2016,-0.009570514618330916,35.49551312721379,1142.3766762396517,27.97267208580482,70.07572100640608,13.880690986370658,7.201331943975164,2.744087526860393,54.5568362516235,64,3.6165296741234836,4846.527634401989,127,1.5
2023,-1.0355506181973138,35.186231032834016,1190.2858732182835,20.602913446886205,79.83867231544339,14.331264939487848,7.3940778566656995,2.6152801274677193,76.76555093611644,96,2.403614468062332,3211.005145299213,129,3.685570487499876
2019,-0.6893492787060933,34.983811545183514,656.8853048080357,24.441153650595822,69.78062202088873,32.76222672847558,5.971988695317945,1.9551576591964102,158.22456148602106,104,3.8752433590084143,2449.7150301452184,94,3.8190091256118825
2006,-0.9616768580167416,35.297004057607964,1191.8257273150612,24.014161341542952,55.118326564332115,14.347646570144097,7.194457899887562,2.7341384001547224,138.62879094717667,95,2.714708721610556,2064.9165953920583,97,3.8052479025973254
2006,-1.1027367722762618,34.538345821499796,440.33362695644837,17.658265353257534,72.79637786756956,17.812647056039097,6.907186748517209,1.443554319563086,192.76022056117785,104,1.7283185142138398,4850.452869910441,143,2.694816227288203
2023,0.06677443999167676,36.04499569219263,528.1947983387183,15.760592968842673,69.6853596958936,16.131950309862393,5.849932257585032,1.4482088261207786,154.1652660786325,107,2.3377301292218435,4333.746163429618,122,3.289858563790405
2021,0.31850538887398483,34.84188978713517,380.11451226050656,22.098087769936637,70.71686934565767,20.670356920929475,5.266483146260549,2.452414108106672,79.1362510098067,103,2.8623157626185733,2649.1529580895913,140,1.8947632231290785
2014,-0.7595356286308466,34.587809227261275,544.5646648360334,24.10397270008819,85.15609814583482,12.230997254490624,6.706553124742019,0.8363591640875274,68.09663279409547,73,4.988336019107818,2425.3310014160843,119,1.5
2010,0.002557848747533731,35.807397385810155,991.14379645621,27.97727327242133,85.79348186825005,35.70227447221774,5.341130810304701,1.2645630436460473,128.11396629717152,112,4.160408811412286,4878.43363887544,91,4.721657798808928
2019,0.29399057872882217,36.04787225764734,1067.6319223606047,19.66194367965522,68.14148427062874,35.80438935402981,5.73443951750278,2.021431127183356,149.78941042135136,87,2.4784804897462105,2722.3744428023992,127,5.537557265902462
2015,0.19224842106046314,36.12765826318569,1001.0033805923146,26.652739307054258,68.22928165120354,22.387986954480695,6.250911441109468,1.5501639971673715,74.84551069528047,112,4.168364413062831,3385.810864675763,145,3.3075213914128176
2009,-1.1343732229215482,35.4870183653212,867.9592003509266,19.965121926299425,70.60747835490464,28.362627070704256,6.6997063378711825,2.8518092747205714,140.25395155740773,68,2.751744153314695,3832.5605844491465,127,4.0228675330975845
2005,0.4125837630267226,34.91073636937997,762.569861270381,23.962352209596666,70.78357113337027,29.25854712712914,7.3155691429932626,2.8962651740478416,179.75430258944863,118,3.627695939211396,2187.1412348045014,109,3.281757963915161
2012,-0.7466471191410751,35.97445535449965,937.8338602922819,22.777288096721676,88.0154857671645,32.477743460377866,6.483100112122491,1.7564532720344728,159.13533921395666,97,4.176382548675965,3033.299736457823,141,3.9965295179265214
2016,-0.8215186776523273,35.89942615430867,651.7501943404995,15.68872431293376,75.97601869509974,25.62070262632153,6.678532749180237,1.8476547259142033,149.62866213227113,88,4.0929223035911,4830.920520707821,98,3.384837780706442
2016,-1.3751373454444393,34.99254146820635,1057.1775163497316,16.01904955061336,61.098279795517755,25.310081363250582,5.775034625377446,2.311567729559428,168.39965817648869,84,1.9901161178741562,4101.04296507566,90,4.386057823978738
2009,-0.527652691790234,36.30681551172559,909.4710845791069,15.269933166417992,71.2614718781596,28.939113319846324,6.718231541071347,1.6431623130854338,65.61240635805964,67,4.389384531643651,3103.355701327008,91,4.315510783761016
2011,-1.2819727687181426,34.70874291616566,928.0242286449677,19.820843099721863,75.08894331631932,31.091451870096325,6.094475301825186,0.9752461698511921,80.57471837167917,107,4.730282585436778,4375.190599271103,141,3.804246511466342
2008,-1.002920358145148,36.46537647918265,782.3423938161641,24.69541363395814,75.59086884055858,20.400711310877554,7.142327957209434,2.367422921557327,55.71492455386836,78,2.3169722230665064,4511.560439127332,108,1.5
2010,-0.8661147564654372,36.22049562195493,1096.7060857900553,17.245820121879394,73.41016904952731,19.911114198064453,5.981126284753686,2.3444647233824956,71.74669181401352,61,2.6529564366076883,2455.3380541196184,105,2.0300759601516347
2017,0.11765264698336808,35.87579729095815,526.8132603111472,22.876088588990648,57.1094461848615,18.091552122877275,6.170680054141393,1.1124527584794488,186.97735140042897,65,4.783691090441582,3759.7832886440474,130,2.5681208367408397
2019,0.25097730079179303,36.37749977655967,643.0328880249456,18.754761140404014,51.3437275631803,26.465396659382456,6.081469392275645,2.582291299452519,83.32173918759696,89,4.942866259813223,3100.26380154263,94,2.9090973499136945
2007,-0.8950673650770606,35.94462233664741,999.8783127099201,25.360904111727937,63.51372209467418,20.80467068667317,7.027807085768463,2.0341229910504017,149.31458245187946,61,3.087249517331773,3520.589220942058,121,3.7034481921255757
2012,0.2173962424891478,34.880913994060094,743.474006516404,25.379149937038882,67.10088618241014,26.209398031228957,7.3842479925297635,1.0907540257884136,153.73508737030676,110,1.6208812400342438,3407.1889208392777,145,2.818406433549094
2020,0.21446187473958211,35.38431227622562,1100.2926120817717,25.080388694563506,52.47216958304347,22.179542974807646,5.818190752458185,2.1300978604217606,146.7988189129382,78,4.765119074886522,3511.472081160896,109,3.0998731829137056
2017,0.029301900769747036,34.643006048663274,611.759387786567,21.8228356794179,82.59869352079384,35.102025476579826,6.187569751905192,1.084023815726402,133.0881573103795,72,1.5888745705507907,3565.8441120372363,132,4.248924839333456
2022,-1.206609771969637,35.279314844576234,632.3971519376803,18.69936723103807,63.76309750041095,12.193907192363822,6.764815666733089,1.1630823852000445,122.91955211702178,108,2.655733002649103,2207.7692549186295,141,2.936356095238362
2014,-0.11935430619854204,35.98320603947442,1099.8622104479628,25.522772570422248,86.54530984714019,27.16631780814024,7.2384540550868275,2.6200232670078902,112.98812626712625,112,1.813914636567338,2533.0830366828104,103,2.9391110482305565
2023,0.3900481291611375,35.27288670186164,717.933288163837,17.41930730521014,56.176404313690604,27.26871251761593,6.234251742115052,2.823728923099547,187.5348044927427,67,3.2911054593022486,3698.5927173440177,147,3.8621760427470724
2021,-0.13491904246568587,35.160588350936266,764.5121257822381,18.76687482637253,52.27739827749254,21.511519316160996,5.272233770566818,1.1422066458955278,51.4271541315718,68,1.6315049538718285,4808.104593255454,102,3.206191268449077
2023,-0.8367663017843321,35.690711445020625,599.4873438021115,17.39132018008808,69.29264417545286,22.630626836894294,5.921678458753304,2.8201275927129643,58.02344390403729,82,2.2889321198509514,4239.547506240921,116,3.117507659223618
2009,-0.49884136513833743,36.24440905799779,549.0029479611737,23.76473208503942,57.56517347302827,34.003940826487856,6.375904713600282,1.0969971162558838,123.87686982539728,96,3.1059535050168448,2715.929490478037,124,3.2201798164062834
2013,-0.20854991329789274,34.59516638509223,890.3538397545528,23.921068365505633,87.49597102311445,18.420211307810042,6.043811514915081,0.7931684138564641,99.57651227062897,67,1.7595947248447388,3085.1542418792815,146,3.349618191176349
2016,-0.47885918254299287,35.27094086939947,407.8565953870835,23.48262990622779,50.41213593814956,36.142113742784886,5.466389316970175,0.6455596951781529,111.23453196548797,68,3.1814817414112175,3006.140316152781,147,3.5427866203244913
2005,-1.2600941165380604,34.816481483630525,1091.3453770646183,20.40281906924068,66.5047870023614,36.8902991240408,5.092473738358044,1.1052831020815832,199.6772779338412,75,2.427899046811601,4308.550025680495,123,5.852919034617675
2005,-0.8758719106959587,35.89070850146374,1001.2828230885971,16.302223093618633,87.06991085380673,29.518579132065877,6.718521665199737,1.4631163516930883,166.27020487943304,75,2.434197465865358,4916.590501876584,148,4.348119449826673
2019,0.10479206110726502,34.71144912086227,471.6734373352225,26.845204598695275,65.37672826919074,33.185731411242955,7.481842976942856,2.818870950273262,181.61119339823375,71,4.7796211247639935,3066.217364917069,105,4.04758051622768
2006,0.22283609219103484,35.82961551716049,924.6179512421088,21.600502532159098,53.72437122401843,28.38842585063465,7.298016584741543,1.1053949992650718,105.28618463684211,84,3.9158023324726545,2044.2820877181452,117,3.1900438522512644
2020,-1.2253999345688595,35.07236174159581,842.3696291570714,20.290638533844188,62.11579771447148,25.757773412397746,6.708177277152034,1.4136633623772332,85.93406600092652,116,4.753180323561461,4810.647355975199,132,3.0671334827945955
2012,0.4047735047974492,34.89783362747445,466.0815456629797,22.654723612227812,69.92041575337734,39.00033262750689,7.103824521291073,2.33538968685893,165.19857024836693,70,3.514914527529728,4259.6844558632165,124,4.226133234077266
2017,-0.8423547643027813,36.37270511564997,545.8831554452092,17.506275665648374,57.406067493733325,18.479648926823927,5.639319046167983,1.2551852199682039,171.1364141385669,77,4.675103099114667,4503.067075533449,104,3.1408962787403993
2005,-0.17537252253856006,34.537049153491914,668.0878533604509,16.723134128363366,68.66246820573048,14.624528399293364,6.556086090196116,2.210920379198951,132.48476689612812,72,4.430998423215323,2626.0422691073595,92,3.92155749233669
2020,0.0036502919133623024,35.37555454377914,929.3184617209265,20.271827878953268,83.4537278314335,18.624560894275458,5.151510538497414,1.580194548121256,184.39122719709565,94,4.99245094759253,3936.9718005229956,116,4.984268765907581
2011,0.1238924692757668,34.54325398492359,874.8510679353053,17.953869023298836,84.90471880786453,28.438768251383355,6.7679598182811445,0.9911123816479307,195.09878851929886,77,3.260862260072628,2698.1260932507166,116,4.363190698152466
2009,0.39149940445186027,35.46718609620866,779.0113629090281,18.17577382898314,51.97042938842928,15.555503143034311,7.424680847560671,2.33514725242284,120.65310176469652,102,3.9364414337441347,2034.8519065480045,140,3.562257786162136
2007,-0.8741609039423548,35.502094755588836,991.5694888026308,26.60264934112088,56.43613432210294,37.26442129678942,7.151993268044648,0.5675970833917103,83.40000016710982,89,2.0623420206437935,2471.1993093652313,93,3.6388865020908168
2016,0.217012909103109,35.14332494278949,982.1439656455493,21.899869303415723,61.01160543067216,22.33073201996178,6.336102186929093,1.2308370626824474,127.56696605769706,102,4.788222199059385,4768.421139077593,110,3.7513019085029202
2020,-1.236626193127586,34.76432355505005,856.0732386560303,21.285097836203565,73.79463403550407,35.498886348755306,6.9718505482819415,1.3904538479209467,198.42998355134552,96,2.8956164015678336,2645.959308220257,111,4.658456137022587
2023,-0.08991818729281453,35.25277507546895,1008.2910750463427,23.963234718471767,64.43979035169869,17.477096335864502,7.359747024870412,1.64554563746909,93.939028952462,89,4.708216978291288,3755.4264489357547,94,2.644756468836643
2009,-0.01604454097202823,35.84452587986513,600.8370373012883,27.370125477797615,83.76163653784302,19.395050652482425,5.540043944848039,2.1996730799403483,142.63989855992014,119,1.8524941776197523,4904.039673485295,130,3.977624179918324
2018,-0.14455351759735913,36.06479161728892,1093.124575490345,16.458581338117334,78.6668747313175,11.776701915174897,6.983146282443445,1.648512485465092,154.09754961049208,62,3.3033907092521266,2227.0589720756216,128,3.138021440313806
2009,-0.995370527729694,35.561501204776285,853.4190772217466,25.835949372420345,54.01824092454033,17.733030765567218,5.674617394922134,1.9858102807155407,82.08931915179156,88,1.504901625968762,4423.8114316824685,112,2.161900878363037
2019,0.24608629403040672,35.67966878887951,1040.1271624311876,22.592249338281995,74.98230010048366,24.709414568899042,7.192368554849166,1.9894476960445433,138.26886842332488,84,2.9560641494427706,3792.6707618696937,112,3.422835158250363
2021,-1.16228307325921,34.901232742249306,791.6511943112555,16.900149599553885,54.52050501387914,38.38410753169727,5.245886264225364,1.4331791247400192,97.17605089536731,61,1.7911434881680521,2970.1994412953118,102,4.111466736600108
2018,-1.3927304169583383,35.0746606664553,496.59442048981236,18.862941142956892,60.2014267854584,21.667089216744948,5.445546047174604,2.834928164386746,178.13144136301133,106,3.072128785537484,3092.7636601154527,149,2.6009595078765106
2009,-0.06507001877617569,34.82379122010472,788.1691158104777,21.270698414041615,57.11482534136912,29.192316384500376,6.8015411586795045,2.889634577191107,157.2130356059066,64,3.445281821277146,2081.5482465191803,116,4.230343289210034
2016,-0.5490485695345326,34.998590700009224,634.0004973989293,23.9853028795065,56.9224779680282,22.83130352406364,5.4369437596581225,1.9546272102361646,173.93996412184862,119,4.482950490071813,2767.5057111581827,144,3.453631514193507
2020,0.19819603991735213,34.949773560451064,927.7491324333851,18.15389122039488,74.65582099107436,11.403755523038237,5.395135754757611,0.6792272007385798,79.95235918879331,90,2.5340136429165288,3270.2016355850024,139,2.506189993032962
2020,-0.7332057178834821,35.538897572782474,728.2144125612622,21.953424601078666,72.54419690216646,25.105978776901082,6.38866719349718,1.7278189106398394,55.186205852835144,64,3.483829755434076,4150.740708574087,145,2.800373674015989
2011,-1.1634428229845744,35.62537751158146,1052.5015244349188,23.900731156406202,57.04112611150907,11.977409401117626,7.087468094272677,0.9610483169850179,177.57885272148124,80,1.7325988555857237,2824.335324783728,104,2.861548953513693
2008,0.17288438493973945,36.389894841643006,910.265261089725,20.83362976101758,89.60691221673727,36.510997737926076,5.671168563186573,1.7080363046822593,108.01313006246448,107,4.697267345109701,3740.9302684920667,101,4.147963188363567
2005,-0.40218073671985666,34.891141294203045,916.0899897281915,26.219337494562286,66.87346929473175,32.59110885852742,7.1028454567637125,0.9712078862463545,76.9583617868223,108,3.0810576524985027,4195.063454896157,99,3.7582762296707224
2009,-1.1216084152192902,35.783351420322994,495.4398001419585,26.302968336925257,53.88277312619746,21.359544137570985,7.019883491364936,2.259638114122211,63.78430479009573,85,2.3840651019401085,4095.5926592470973,138,2.02425118459804
2014,-0.0592320028271085,36.13451853797505,1185.8247898421614,21.118985829325794,54.8227606782046,29.206559985738693,6.447763502398338,0.7010728001658563,127.47512090856368,66,3.1213079743478565,3770.874542123006,127,4.119045802105335
2009,-0.47777272302099894,35.62048292756611,1057.5076883443398,27.648034235315695,73.35574854906379,13.360844659399962,6.616406884218176,2.88326019098981,72.51919289179187,89,3.185270976808028,3740.5740707940267,117,2.2071428916184397
2008,-0.29137403551936036,35.01000730500215,1010.1043961046252,15.982606201270816,89.16277613533892,31.076649608879524,5.101102966529771,0.9884397235833817,135.0038036661885,93,4.1015373495390985,4163.632716594706,132,5.352287155275024
2006,-0.5782033235868362,35.02510046004,597.1937026440247,15.043710918198176,72.87804406476792,34.68197226974408,5.917838895759283,2.1516408401231137,159.0959813769117,87,4.911009183107666,3006.535286167975,124,5.472239052877977
2014,0.1574179676360128,34.578506106142,782.0684875625087,19.94868742945095,87.9616590646655,34.652369456147035,5.658487327795881,2.7924058768237234,130.25872572743782,73,2.151501104020997,3350.6447074101243,127,4.269202041426005
2023,0.1591254313660997,35.11088845309696,423.3928692668958,22.81426179784262,67.76531403032106,18.528326430719673,5.375009651818681,1.1197157849601562,185.55496740327214,77,1.6907270714287557,4898.500579641821,143,2.4094633881988976
2005,-0.08122235635122754,35.98920735800676,784.6283789964353,23.17960204684559,67.43364414608048,17.9123858583048,5.974148322892454,2.835742247592825,73.33544365034567,116,3.7949753657543233,4005.8055606269118,145,2.4397756852357904
2009,-1.2891972452070755,34.59503551441422,431.30032183495854,21.193794571819772,70.0002943726353,25.641930637080357,5.887260490868583,1.4716866641506816,124.09302098757485,103,4.596024483044685,3559.6765906813016,109,3.5132356691030293
2017,0.1777077238081377,34.93859056500966,797.7340595906411,16.6234830721284,77.89701832622221,39.03316485789545,6.822229195324318,2.901327043131475,74.47856890799483,76,3.477645793603358,3734.9362482945585,101,4.424133902788541
2008,-0.15797403893418038,35.912464997063566,883.8496921394151,17.216467783242624,64.70463865805331,37.615689328182555,6.495240851191883,2.928409645336314,181.385288966982,84,1.7795449119863629,2313.286358343075,92,5.4805198695385595
2020,-0.10595166799140099,36.065303125645755,651.176370524912,26.07792379007612,84.55544130715828,20.789154452679455,7.2827501720050485,0.9701997626730994,189.83589145267072,65,2.9762121342346832,3775.9662673671246,91,2.890625864166718
2020,-0.7740343191922567,35.410636820123855,748.6903904981639,26.282844712610398,51.17125539072585,33.394885185491326,5.363518957639597,2.577718342327636,109.99938224642717,64,3.791564680901727,4509.49690562654,117,3.2179405400183216
2006,0.2585591123140134,35.896148676957296,1088.0880489071274,23.760680992189364,67.5905678011377,37.639532922743726,5.149371513308815,0.9835525320838757,95.8622386773012,112,2.6481668683163235,3570.8470672656367,111,4.988693048620693
2021,-0.049256799530285056,35.27590433730978,397.70683023252843,23.63483363962547,70.43967399919671,17.827793971528152,6.336519468727822,1.066101550827704,91.8974143143873,80,4.45717436698541,2530.693264811659,124,1.9924068082421755
2016,-1.274819066941611,34.81982649004826,1012.5596036996876,22.7698676643615,74.28128953052385,34.90886948808819,5.002567846526962,0.7103162600584957,178.95910189861016,113,2.2864275584575267,3344.629737311361,134,5.290013614365156
2022,-0.6844439311876747,35.296298987045816,453.67909589657677,17.638036514125847,61.04287649463453,18.036868807275297,6.969297357837414,0.8913423662454449,152.36628869399678,98,2.7757314234066923,2834.0713087564936,141,1.8625020228156077
2007,0.2727607239202834,35.65993564040629,333.0371845241656,20.567259103378742,67.09919883943341,20.29846377661632,6.264932221712524,2.0805474206177696,182.08895819807515,118,4.707513868617267,3079.222509046803,98,3.7903012498765105
2005,-1.405606596605242,36.39610656370578,467.01714247054304,24.046630469023924,69.38151000856226,15.964620725522625,6.220163940144734,1.6231318251294662,67.62752442256746,116,3.5074242666144912,2675.0269978239094,112,1.794617445306442
2005,0.422833239284099,34.637501904177356,988.5388709734407,21.984279536043402,77.47639914732852,25.212393972181403,5.906239946810436,2.477360592922088,121.4041891796105,109,1.521822622697274,3001.733917405429,106,2.885994345713775
2023,-0.14167486336087443,35.51478818768992,664.613466003174,15.241544342716288,80.94176738943256,35.299326827837234,5.937434590371907,1.3299920370665554,151.42686416976437,79,2.354074663526025,4465.094957760358,103,5.0357345358815
2015,-0.2372480447132468,35.15783955642145,1085.2684651615637,27.39623848736128,79.51309309375148,25.841564123065368,6.0778341956266395,2.9215614182526473,184.56361411291925,70,4.136606678824508,4273.118493639761,141,4.114582136248722
2009,-0.9588814870240172,35.51662338855339,772.2367870640392,25.982608683437867,63.66332209158341,13.703200290792926,5.040080861065076,0.6246813520484367,107.3028820869483,64,1.68216871687628,3471.6173463202167,121,2.191194810885092
2016,-1.0024164225216459,34.547950894753065,320.0253167336979,18.387085183426592,89.97802091967854,17.5532779668151,5.208864468040511,0.6573398860061037,96.96351090654169,97,4.975696382788403,4347.505506304047,148,1.743959742896723
2007,0.38411643897719094,35.12605070940316,945.0422486417341,23.01396615716185,83.94661247148719,26.88585601844017,6.262620050028093,2.25343724704534,186.94485637787687,98,4.6426708963232475,4926.695551933064,129,4.279125639777034
2005,-0.9034550915317545,36.13973629505401,399.20961784910946,27.00211198846644,60.40093492579876,27.495623667116806,5.37530566304951,2.7188472124321494,57.12999047452438,94,2.2833938564933334,3218.433519722869,147,2.300334494831764
2005,0.05101059343799874,35.60788346770927,1010.441670115732,16.248143157477468,57.8042322269131,27.307177106346096,6.946906520867495,2.4887504790853736,121.93932347833702,94,4.634266918517483,4939.961572968126,125,3.3913845648833094
2012,-0.7137564035858417,35.401164985632235,451.292294824662,21.53938325035711,62.56085002333562,12.31010477518648,5.686212935011314,1.7245427196672842,118.79398409098746,116,3.948157396292792,2737.7184486769606,122,2.2975153947858202
2014,-1.221491858430592,35.07105014343068,610.901747224962,20.931159336001826,68.0937941199858,32.61087677904263,5.2447490933733105,1.1741034032625501,71.90846208362183,84,2.9887278188173,4863.613454459961,99,3.427732590120113
2015,-1.478569404609282,35.09608504558271,985.1442866628242,20.33266506868592,84.03197513278455,37.2828459696702,5.588024814758624,0.5336288232617874,109.24251667720671,89,2.1864112094152426,4593.301365349627,102,4.863931975754716
2016,-0.4114853259694984,35.26620286718117,1158.8082217287795,25.862651915608026,81.13449055178137,25.315568431897,5.89274557538947,1.7736286347994392,158.3899609975225,61,2.2007399979254076,2597.3928783925744,123,4.590872861526449
2017,0.45155763709786534,36.17114141992912,634.2905555820591,19.948399907066946,84.04984494023503,31.564878603155886,5.088291521487209,1.6890904932731914,105.03026668313808,79,3.5792603204922364,3049.530509033621,94,3.7103547021638312
2016,-0.761727612381591,36.434426413616535,1046.4601981790422,15.827623332133099,60.87828459641314,37.42046476109654,5.354188810965822,1.3606147486755997,96.44907194146693,95,2.956214526167476,4123.763256211428,95,5.026432521210409
2018,-0.7856153320139103,35.37731076270075,471.71303892825483,15.855890648135933,73.73844889807344,29.278682648440476,5.809616886193799,1.9451819699312125,167.28432468595193,96,3.5832204489437185,2574.863249612422,122,3.1436705538281142
2006,-0.8118167643011158,35.286705677495526,1026.461793182242,15.555679884819916,61.329962491094975,30.229771732931532,5.77620118452441,2.3220367434531832,198.3073116541103,61,2.6558944505847553,3772.1196004100448,94,4.702646941930972
2023,-0.45891232539028315,36.19310155163973,891.744653330626,20.318890484362484,54.36092642877973,31.642132401518637,7.000966741399598,2.252220590570606,166.90285608954196,107,2.3052608077776546,3604.421387013842,113,4.613224371023615
2022,-0.6186702331514129,35.35381064127261,473.46915649113157,24.33928161007868,77.36790973898722,17.815073543621956,7.108138688281633,1.1581321044605386,176.9514932238623,103,4.4279446901321835,2875.622245902607,136,2.7639748717140185
2007,0.25982925345402896,35.6040363445913,572.2535643162704,17.648392005096703,55.71990204781755,27.480336241504823,5.483546497858875,1.9632592215364828,190.92511247187696,106,4.720152421174422,2901.600319172816,97,4.214381923875505
2021,-0.4889584165530194,34.96188332919749,418.5937997373324,23.404090765610142,76.70791046825886,35.26525343633369,5.309849709782118,0.871936196459996,170.2658699114047,86,3.9684002216545684,3548.9248117998004,107,4.654834227493895
2012,-0.4844843236228624,35.98700507155815,644.670309957882,23.932150137348152,75.91857219621636,18.88488190782252,6.585406210803546,0.8040046097208865,197.0531434725062,91,2.0655610931108725,2899.548204903085,114,3.1464579101580803
2014,-1.2232568105588868,35.56397663654156,483.2837770109497,18.317627612202774,82.40993777696067,36.91511498790581,7.011558889238579,2.4646395906477947,162.09263821355924,118,1.8230864707363965,2540.7640866983493,107,4.57053136153099
2006,0.4654790818207719,36.11806910048068,879.5981582674261,22.80724952878818,55.582184182542576,28.61145849296896,7.409307743060329,2.2343647552388397,149.22838267508627,63,3.3867929448816287,4320.076090816175,125,4.096680824208767
2023,-1.0000542182623406,36.06146546005734,1195.054593798503,23.903288420349014,81.33920594035243,22.695245542991685,5.016990711866286,2.4198222515790717,154.0022823874437,86,3.4262326884004803,3745.284791515024,115,3.975526262966981
2013,-1.3532718650807947,34.930009536540055,310.80824677583774,21.065977096427634,89.97106103784948,28.69548884200879,6.034195283567011,0.8811556855105522,185.0122740162476,89,3.7373457037732116,3312.9081216416844,109,3.360221847949005
2011,-0.1737075020495824,35.93127110111553,786.8278319585688,19.377315764641235,84.04169794343608,22.055797170672292,6.834969585235964,2.78654647342615,152.45122262926975,62,4.671613973616765,2543.74275433793,109,3.187224518064195
2008,-0.3092672596862547,36.10010881590274,816.2999377941087,23.048970170466255,80.07248305310665,35.14106805544524,7.071398247185886,0.8327790330558968,164.18077564215108,105,3.7637784608259466,3783.0964332994645,128,4.483658713122162
2022,-0.6697086920145086,35.19221448156479,1122.7879107127305,27.71201213526474,76.4866141877883,24.469557402027913,5.155714871707745,2.675092420494322,82.40149005455903,104,4.706512573065662,3885.819769204263,129,3.3023208246154248
2017,-0.6556155322386439,34.84521822580455,755.4048012902438,20.548938321796715,66.87125938741718,37.036400792630104,6.701536298660319,1.3809482282648282,186.8974419402215,86,1.9119411600507017,3439.2668634751244,113,4.824174129189873
2015,0.07012784209286238,34.50526431115917,789.3312776804257,20.092556251706576,79.22000671566408,25.294242425434796,5.722346793497425,0.7635852325853483,117.08198632688162,97,3.9823663494621053,3118.218238073148,109,2.579015612861924
